staff_name,department,store,shopify_product_id,shopify_product_gid,product_title,product_handle,product_url,product_status,variant_count,variant_ids,variant_gids,skus,collection_count,collection_ids,collection_handles,collection_titles,collection_urls,ownership_method,primary_source,source_updated_at,extracted_at,included_in_current_sales_scope,exclusion_reason
Kamsi,SEO,ledsone.co.uk,7977105424634,gid://shopify/Product/7977105424634,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,LDMG95E278APK,3,394336076026|159254904928|159254806624,dimmable-led-bulbs|led-bulbs|vintage-bulbs,Dimmable LED Bulbs|LED Bulbs - Energy-Saving Lights|Vintage LED Light Bulbs,https://ledsone.co.uk/collections/dimmable-led-bulbs|https://ledsone.co.uk/collections/led-bulbs|https://ledsone.co.uk/collections/vintage-bulbs,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:34,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,7977115615482,gid://shopify/Product/7977115615482,Two,,,ACTIVE,6,MISSING_FROM_DB,MISSING_FROM_DB,LDMST64E274|LDMST64E2742PK|LDMST64E2743PK|LDMST64E2745PK|LDMST64E2746PK|LDMST64E274APK,2,159254904928|159254806624,led-bulbs|vintage-bulbs,LED Bulbs - Energy-Saving Lights|Vintage LED Light Bulbs,https://ledsone.co.uk/collections/led-bulbs|https://ledsone.co.uk/collections/vintage-bulbs,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,7977115681018,gid://shopify/Product/7977115681018,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,LDMST64E2766PK,2,159254904928|159254806624,led-bulbs|vintage-bulbs,LED Bulbs - Energy-Saving Lights|Vintage LED Light Bulbs,https://ledsone.co.uk/collections/led-bulbs|https://ledsone.co.uk/collections/vintage-bulbs,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:30,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,7977115713786,gid://shopify/Product/7977115713786,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,LDMST64E2786PK,2,159254904928|159254806624,led-bulbs|vintage-bulbs,LED Bulbs - Energy-Saving Lights|Vintage LED Light Bulbs,https://ledsone.co.uk/collections/led-bulbs|https://ledsone.co.uk/collections/vintage-bulbs,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:29,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,7977117647098,gid://shopify/Product/7977117647098,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,LDMG125E2783PK,3,394336076026|159254904928|159254806624,dimmable-led-bulbs|led-bulbs|vintage-bulbs,Dimmable LED Bulbs|LED Bulbs - Energy-Saving Lights|Vintage LED Light Bulbs,https://ledsone.co.uk/collections/dimmable-led-bulbs|https://ledsone.co.uk/collections/led-bulbs|https://ledsone.co.uk/collections/vintage-bulbs,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:31,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,7977117679866,gid://shopify/Product/7977117679866,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,LDMG125E2786PK,3,394336076026|159254904928|159254806624,dimmable-led-bulbs|led-bulbs|vintage-bulbs,Dimmable LED Bulbs|LED Bulbs - Energy-Saving Lights|Vintage LED Light Bulbs,https://ledsone.co.uk/collections/dimmable-led-bulbs|https://ledsone.co.uk/collections/led-bulbs|https://ledsone.co.uk/collections/vintage-bulbs,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,7977117712634,gid://shopify/Product/7977117712634,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,LDMG125E278APK,3,394336076026|159254904928|159254806624,dimmable-led-bulbs|led-bulbs|vintage-bulbs,Dimmable LED Bulbs|LED Bulbs - Energy-Saving Lights|Vintage LED Light Bulbs,https://ledsone.co.uk/collections/dimmable-led-bulbs|https://ledsone.co.uk/collections/led-bulbs|https://ledsone.co.uk/collections/vintage-bulbs,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:34,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,7977118695674,gid://shopify/Product/7977118695674,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,LDMG95E2743PK,3,394336076026|159254904928|159254806624,dimmable-led-bulbs|led-bulbs|vintage-bulbs,Dimmable LED Bulbs|LED Bulbs - Energy-Saving Lights|Vintage LED Light Bulbs,https://ledsone.co.uk/collections/dimmable-led-bulbs|https://ledsone.co.uk/collections/led-bulbs|https://ledsone.co.uk/collections/vintage-bulbs,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:33,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,7977118728442,gid://shopify/Product/7977118728442,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,LDMG95E2746PK,3,394336076026|159254904928|159254806624,dimmable-led-bulbs|led-bulbs|vintage-bulbs,Dimmable LED Bulbs|LED Bulbs - Energy-Saving Lights|Vintage LED Light Bulbs,https://ledsone.co.uk/collections/dimmable-led-bulbs|https://ledsone.co.uk/collections/led-bulbs|https://ledsone.co.uk/collections/vintage-bulbs,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,7977118793978,gid://shopify/Product/7977118793978,Default Title,,,DRAFT,1,MISSING_FROM_DB,MISSING_FROM_DB,LDMG95E274APK,3,394336076026|159254904928|159254806624,dimmable-led-bulbs|led-bulbs|vintage-bulbs,Dimmable LED Bulbs|LED Bulbs - Energy-Saving Lights|Vintage LED Light Bulbs,https://ledsone.co.uk/collections/dimmable-led-bulbs|https://ledsone.co.uk/collections/led-bulbs|https://ledsone.co.uk/collections/vintage-bulbs,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:34,2026-07-14T09:12:19.913Z,false,Product status is DRAFT — excluded from current sales scope per SUK task rule (still retained in evidence)
Kamsi,SEO,ledsone.co.uk,7977119580410,gid://shopify/Product/7977119580410,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,LDMT45E2743PK,3,394336076026|159254904928|159254806624,dimmable-led-bulbs|led-bulbs|vintage-bulbs,Dimmable LED Bulbs|LED Bulbs - Energy-Saving Lights|Vintage LED Light Bulbs,https://ledsone.co.uk/collections/dimmable-led-bulbs|https://ledsone.co.uk/collections/led-bulbs|https://ledsone.co.uk/collections/vintage-bulbs,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:31,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,7977119645946,gid://shopify/Product/7977119645946,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,LDMT45E2746PK,3,394336076026|159254904928|159254806624,dimmable-led-bulbs|led-bulbs|vintage-bulbs,Dimmable LED Bulbs|LED Bulbs - Energy-Saving Lights|Vintage LED Light Bulbs,https://ledsone.co.uk/collections/dimmable-led-bulbs|https://ledsone.co.uk/collections/led-bulbs|https://ledsone.co.uk/collections/vintage-bulbs,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,7977119711482,gid://shopify/Product/7977119711482,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,LDMT45E274APK,3,394336076026|159254904928|159254806624,dimmable-led-bulbs|led-bulbs|vintage-bulbs,Dimmable LED Bulbs|LED Bulbs - Energy-Saving Lights|Vintage LED Light Bulbs,https://ledsone.co.uk/collections/dimmable-led-bulbs|https://ledsone.co.uk/collections/led-bulbs|https://ledsone.co.uk/collections/vintage-bulbs,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:34,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,7977120891130,gid://shopify/Product/7977120891130,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,LDMST64E2783PK,3,394336076026|159254904928|159254806624,dimmable-led-bulbs|led-bulbs|vintage-bulbs,Dimmable LED Bulbs|LED Bulbs - Energy-Saving Lights|Vintage LED Light Bulbs,https://ledsone.co.uk/collections/dimmable-led-bulbs|https://ledsone.co.uk/collections/led-bulbs|https://ledsone.co.uk/collections/vintage-bulbs,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:29,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,7977120923898,gid://shopify/Product/7977120923898,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,LDMST64E2786PK,3,394336076026|159254904928|159254806624,dimmable-led-bulbs|led-bulbs|vintage-bulbs,Dimmable LED Bulbs|LED Bulbs - Energy-Saving Lights|Vintage LED Light Bulbs,https://ledsone.co.uk/collections/dimmable-led-bulbs|https://ledsone.co.uk/collections/led-bulbs|https://ledsone.co.uk/collections/vintage-bulbs,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:29,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,7977120956666,gid://shopify/Product/7977120956666,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,LDMST64E278APK,3,394336076026|159254904928|159254806624,dimmable-led-bulbs|led-bulbs|vintage-bulbs,Dimmable LED Bulbs|LED Bulbs - Energy-Saving Lights|Vintage LED Light Bulbs,https://ledsone.co.uk/collections/dimmable-led-bulbs|https://ledsone.co.uk/collections/led-bulbs|https://ledsone.co.uk/collections/vintage-bulbs,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:34,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,7982630109434,gid://shopify/Product/7982630109434,Yellow Brass / 2,,,ACTIVE,8,MISSING_FROM_DB,MISSING_FROM_DB,SPSDP1BM|SPSDP1BM2PK|SPSDP1SN|SPSDP1SN2PK|SPSDP1WH|SPSDP1WH2PK|SPSDP1YB|SPSDP1YB2PK,1,159869534304,hooks-and-rings,Ceiling Hooks and Cord Grips,https://ledsone.co.uk/collections/hooks-and-rings,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:41,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,7984493396218,gid://shopify/Product/7984493396218,6,,,ACTIVE,5,MISSING_FROM_DB,MISSING_FROM_DB,LHRIE27BM+CGMLBM|LHRIE27BM3PK+CGMLBM3PK|LHRIE27BM5PK+CGMLBM5PK|LHRIE27BM6PK+CGMLBM6PK|LHRIE27BMAPK+CGMLBMAPK,1,159901581408,metal-holders,Lamp Holders,https://ledsone.co.uk/collections/metal-holders,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:40,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,7986253037818,gid://shopify/Product/7986253037818,Pack 6,,,ACTIVE,5,MISSING_FROM_DB,MISSING_FROM_DB,LHRIE14BM|LHRIE14BM3PK|LHRIE14BM5PK|LHRIE14BM6PK|LHRIE14BMAPK,1,159901581408,metal-holders,Lamp Holders,https://ledsone.co.uk/collections/metal-holders,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:40,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,7986285445370,gid://shopify/Product/7986285445370,5m,,,ACTIVE,3,MISSING_FROM_DB,MISSING_FROM_DB,CL2RIV|CL2RIV5PK|CL2RIVAPK,1,158037639264,2core-round,2 Core Round Cable,https://ledsone.co.uk/collections/2core-round,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:38,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,7986319327482,gid://shopify/Product/7986319327482,Yellow Brass,,,ACTIVE,4,MISSING_FROM_DB,MISSING_FROM_DB,SPSDP2BM|SPSDP2SN|SPSDP2WH|SPSDP2YB,1,159869534304,hooks-and-rings,Ceiling Hooks and Cord Grips,https://ledsone.co.uk/collections/hooks-and-rings,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:36,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,7986321621242,gid://shopify/Product/7986321621242,Default Title,,,DRAFT,1,MISSING_FROM_DB,MISSING_FROM_DB,SPSDP3BM,1,159869534304,hooks-and-rings,Ceiling Hooks and Cord Grips,https://ledsone.co.uk/collections/hooks-and-rings,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:36,2026-07-14T09:12:19.913Z,false,Product status is DRAFT — excluded from current sales scope per SUK task rule (still retained in evidence)
Kamsi,SEO,ledsone.co.uk,7986329092346,gid://shopify/Product/7986329092346,Yellow Brass,,,ACTIVE,4,MISSING_FROM_DB,MISSING_FROM_DB,SPSDP3BM|SPSDP3SN|SPSDP3WH|SPSDP3YB,1,159869534304,hooks-and-rings,Ceiling Hooks and Cord Grips,https://ledsone.co.uk/collections/hooks-and-rings,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:36,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,7987056181498,gid://shopify/Product/7987056181498,Rustic Red / 5,,,ACTIVE,15,MISSING_FROM_DB,MISSING_FROM_DB,CNS500BB|CNS500BB3PK|CNS500BB5PK|CNS500BC|CNS500BC3PK|CNS500BC5PK|CNS500BM|CNS500BM3PK|CNS500BM5PK|CNS500BS|CNS500BS3PK|CNS500BS5PK|CNS500RR|CNS500RR3PK|CNS500RR5PK,1,159291572320,cord-grip-and-hanging-chains,Hanging Chains for Ceiling Lights & Indoor Plants,https://ledsone.co.uk/collections/cord-grip-and-hanging-chains,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:41,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,7987064373498,gid://shopify/Product/7987064373498,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,CNS600BS,1,159291572320,cord-grip-and-hanging-chains,Hanging Chains for Ceiling Lights & Indoor Plants,https://ledsone.co.uk/collections/cord-grip-and-hanging-chains,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,7987072368890,gid://shopify/Product/7987072368890,5,,,ACTIVE,5,MISSING_FROM_DB,MISSING_FROM_DB,CNT900GB|CNT900GB2PK|CNT900GB3PK|CNT900GB5PK|CNT900GBAPK,1,159291572320,cord-grip-and-hanging-chains,Hanging Chains for Ceiling Lights & Indoor Plants,https://ledsone.co.uk/collections/cord-grip-and-hanging-chains,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:41,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,7987073057018,gid://shopify/Product/7987073057018,5,,,ACTIVE,5,MISSING_FROM_DB,MISSING_FROM_DB,CNT900RO|CNT900RO2PK|CNT900RO3PK|CNT900RO5PK|CNT900ROAPK,1,159291572320,cord-grip-and-hanging-chains,Hanging Chains for Ceiling Lights & Indoor Plants,https://ledsone.co.uk/collections/cord-grip-and-hanging-chains,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:41,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,7993079857402,gid://shopify/Product/7993079857402,60w,,,ACTIVE,5,MISSING_FROM_DB,MISSING_FROM_DB,12ASIP20100|12ASIP20150|12ASIP20200|12ASIP20300|12ASIP2060,3,158110711904|158111006816|160473251936,constant-voltage-transformer|dc-12v-transformer|slim-transfomers,Constant Voltage Transformer|DC 12V Transformer|Slim Transformers,https://ledsone.co.uk/collections/constant-voltage-transformer|https://ledsone.co.uk/collections/dc-12v-transformer|https://ledsone.co.uk/collections/slim-transfomers,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:31,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,7993710379258,gid://shopify/Product/7993710379258,72w,,,ACTIVE,5,MISSING_FROM_DB,MISSING_FROM_DB,12BO100|12BO18|12BO28|12BO48|12BO72,2,158110711904|158111006816,constant-voltage-transformer|dc-12v-transformer,Constant Voltage Transformer|DC 12V Transformer,https://ledsone.co.uk/collections/constant-voltage-transformer|https://ledsone.co.uk/collections/dc-12v-transformer,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:29,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,7993906987258,gid://shopify/Product/7993906987258,7w,,,ACTIVE,4,MISSING_FROM_DB,MISSING_FROM_DB,12SAN15|12SAN35|12SAN60|12SAN7,2,158110711904|158111006816,constant-voltage-transformer|dc-12v-transformer,Constant Voltage Transformer|DC 12V Transformer,https://ledsone.co.uk/collections/constant-voltage-transformer|https://ledsone.co.uk/collections/dc-12v-transformer,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:29,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,7994905460986,gid://shopify/Product/7994905460986,80W,,,ACTIVE,21,MISSING_FROM_DB,MISSING_FROM_DB,12IP6710|12IP67100|12IP67120|12IP67120OL2|12IP6715|12IP67150|12IP6720|12IP67200|12IP67200OL3|12IP6724|12IP67250|12IP6730|12IP67300|12IP67350OL3|12IP6736|12IP6740|12IP6745|12IP6750|12IP6760|12IP6760OL2|12IP6780,3,158110711904|158111006816|160472957024,constant-voltage-transformer|dc-12v-transformer|waterproof-transformers,Constant Voltage Transformer|DC 12V Transformer|Waterproof Transformers,https://ledsone.co.uk/collections/constant-voltage-transformer|https://ledsone.co.uk/collections/dc-12v-transformer|https://ledsone.co.uk/collections/waterproof-transformers,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:39,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,8003778740474,gid://shopify/Product/8003778740474,7.5 cm,,,ACTIVE,9,MISSING_FROM_DB,MISSING_FROM_DB,PCGZ105TP|PCGZ200TP|PCGZ300TP|PCGZ400TP|PCGZ40TP|PCGZ500TP|PCGZ600TP|PCGZ65TP|PCGZ75TP,2,647662076290|232254636193,conduit-accessories|pipe-lighting-accessories,Conduit Accessories|Pipe Fitting Accessories,https://ledsone.co.uk/collections/conduit-accessories|https://ledsone.co.uk/collections/pipe-lighting-accessories,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,8003994255610,gid://shopify/Product/8003994255610,3Way connecter,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,PCBI3WC,1,232254636193,pipe-lighting-accessories,Pipe Fitting Accessories,https://ledsone.co.uk/collections/pipe-lighting-accessories,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,8004001104122,gid://shopify/Product/8004001104122,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,PCBI4WC,1,232254636193,pipe-lighting-accessories,Pipe Fitting Accessories,https://ledsone.co.uk/collections/pipe-lighting-accessories,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,8004002218234,gid://shopify/Product/8004002218234,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,PCBI5WC,2,647662076290|232254636193,conduit-accessories|pipe-lighting-accessories,Conduit Accessories|Pipe Fitting Accessories,https://ledsone.co.uk/collections/conduit-accessories|https://ledsone.co.uk/collections/pipe-lighting-accessories,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,8004005691642,gid://shopify/Product/8004005691642,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,PCBI6WC,1,232254636193,pipe-lighting-accessories,Pipe Fitting Accessories,https://ledsone.co.uk/collections/pipe-lighting-accessories,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,8004047241466,gid://shopify/Product/8004047241466,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,PCGZ3WC,1,232254636193,pipe-lighting-accessories,Pipe Fitting Accessories,https://ledsone.co.uk/collections/pipe-lighting-accessories,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,8004049928442,gid://shopify/Product/8004049928442,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,PCGZ4WC,1,232254636193,pipe-lighting-accessories,Pipe Fitting Accessories,https://ledsone.co.uk/collections/pipe-lighting-accessories,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,8004050977018,gid://shopify/Product/8004050977018,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,PCGZ5WC,1,232254636193,pipe-lighting-accessories,Pipe Fitting Accessories,https://ledsone.co.uk/collections/pipe-lighting-accessories,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,8004308926714,gid://shopify/Product/8004308926714,Equal Nippl,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,PCGZHN,1,232254636193,pipe-lighting-accessories,Pipe Fitting Accessories,https://ledsone.co.uk/collections/pipe-lighting-accessories,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,8004316201210,gid://shopify/Product/8004316201210,Cabling,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,PCGZSC,1,232254636193,pipe-lighting-accessories,Pipe Fitting Accessories,https://ledsone.co.uk/collections/pipe-lighting-accessories,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,8004321673466,gid://shopify/Product/8004321673466,Floor Base,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,PCRNTB,1,232254636193,pipe-lighting-accessories,Pipe Fitting Accessories,https://ledsone.co.uk/collections/pipe-lighting-accessories,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,8004329373946,gid://shopify/Product/8004329373946,Flange,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,PCGZFF,2,647662076290|232254636193,conduit-accessories|pipe-lighting-accessories,Conduit Accessories|Pipe Fitting Accessories,https://ledsone.co.uk/collections/conduit-accessories|https://ledsone.co.uk/collections/pipe-lighting-accessories,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,8004344152314,gid://shopify/Product/8004344152314,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,PCGZ90EL,1,232254636193,pipe-lighting-accessories,Pipe Fitting Accessories,https://ledsone.co.uk/collections/pipe-lighting-accessories,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,8004348412154,gid://shopify/Product/8004348412154,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,PCGZ45EL,1,232254636193,pipe-lighting-accessories,Pipe Fitting Accessories,https://ledsone.co.uk/collections/pipe-lighting-accessories,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:33,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,8004438425850,gid://shopify/Product/8004438425850,Cap,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,PCBICP,1,232254636193,pipe-lighting-accessories,Pipe Fitting Accessories,https://ledsone.co.uk/collections/pipe-lighting-accessories,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:35,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,8004445274362,gid://shopify/Product/8004445274362,T Connecter with Nut,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,PCBITR,1,232254636193,pipe-lighting-accessories,Pipe Fitting Accessories,https://ledsone.co.uk/collections/pipe-lighting-accessories,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,8004464607482,gid://shopify/Product/8004464607482,Black Floor Flange,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,PCBIFF,1,232254636193,pipe-lighting-accessories,Pipe Fitting Accessories,https://ledsone.co.uk/collections/pipe-lighting-accessories,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,8004471390458,gid://shopify/Product/8004471390458,Socket,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,PCRNSR,1,232254636193,pipe-lighting-accessories,Pipe Fitting Accessories,https://ledsone.co.uk/collections/pipe-lighting-accessories,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,8005741805818,gid://shopify/Product/8005741805818,5M,,,ACTIVE,3,MISSING_FROM_DB,MISSING_FROM_DB,CL3RCR|CL3RCR5PK|CL3RCRAPK,1,158040621152,3core-round,3 Core Round Cable,https://ledsone.co.uk/collections/3core-round,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:34,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,8005773230330,gid://shopify/Product/8005773230330,5m,,,ACTIVE,3,MISSING_FROM_DB,MISSING_FROM_DB,CL3RIV|CL3RIV5PK|CL3RIVAPK,1,158040621152,3core-round,3 Core Round Cable,https://ledsone.co.uk/collections/3core-round,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:39,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,8005800165626,gid://shopify/Product/8005800165626,5M,,,ACTIVE,4,MISSING_FROM_DB,MISSING_FROM_DB,CL3RRS|CL3RRS5PK|CL3RRSAPK|CL3RRSFPK,1,158040621152,3core-round,3 Core Round Cable,https://ledsone.co.uk/collections/3core-round,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:41,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,8005801738490,gid://shopify/Product/8005801738490,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,CL3RRS5PK,1,158040621152,3core-round,3 Core Round Cable,https://ledsone.co.uk/collections/3core-round,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,8009117368570,gid://shopify/Product/8009117368570,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,WCWODVBM,1,160148029536,wire-cage,"Wire Cage Lighting – Pendant, Ceiling & Wall Lights",https://ledsone.co.uk/collections/wire-cage,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:38,2026-07-14T09:12:19.913Z,true,
